query,timestamp,postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,location,locationId,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,videoUrl,viewCount,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23,taggedFullName24,taggedUsername24
https://www.instagram.com/3mealsnotenough/,2022-03-14T02:04:43.556Z,https://www.instagram.com/p/CZUadCiPw5D/,"DRY SCALLION OIL NOODLES WITH FRIED PORK CHOP UNDER $15 AT HOLLAND VILLAGE!

Mian Jia Noodle Bar @mianjia_sg has these hearty, savoury scallion oil noodles that I’m straight up dying for rn. 

Topped with bonito flakes to give the dish an extra OOMPH, the noodles are flavourful throughout and their portion size also quite big.

The juicy pork chop also q generously given, with a solid crunch, gelling well with the noodles!

We recommend: Five Spice Crispy Pork Chop with Special Sauce Dry Noodle ($10.90+)

Main gripe: you might get this dehydrating feeling after a whole bowl of noodles, remember to hydrate loads too!

Overall: 4/5 (one of HV’s hidden gems!)",12,294,2022-01-29T15:26:17.000Z,FALSE,TRUE,Photo,https://www.instagram.com/3mealsnotenough,3mealsnotenough,Ryan + Amelia,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/272835456_1569448453417414_3684580135992668379_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=SGh1cZiNOrAAX9_Utks&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc2MTk0ODgxMTAwNDcyNTM2NA%3D%3D.2-ccb7-4&oh=00_AT_MTJ3qBSLJNTNeB1JX3O_ncN5fCCVOB7bgrVUN7ETOsQ&oe=62356688&_nc_sid=83d603,2761948811004725364_4219227736,Mian Jia Noodle Bar 麺家料理,1.59E+14,Moses Lam,mooselamp,Ryan Sui,ryan.sui,,,One Holland Village,hollandvillage_sg,Mian Jia Restaurant,mianjia_sg,Seraphina Genesis,foodqueensg,Singapore Food Specialist,singaporeforfoodies,Joel ting,joel_pseudocooked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/3mealsnotenough/,2022-03-14T02:04:44.032Z,https://www.instagram.com/p/CXyPU6OPNbN/,"WAGYU BEEF RICE BOWL, TOM YUM SEAFOOD PASTA AND COCONUT KUEH POUFFLE AT TELOK BLANGAH!

The ambience of Old Habits Cafe @oldhabitssg is retro  and super nostalgia evoking, as you see all sorts of knickknacks from the past when you walk in

I’d personally just return for the vibes central, transporting me back to the era of Kids Central, Anything and Whatever (IYKYK)

The Wagyu Beef Rice Bowl ($18.90) immediately caught my eye, with flamed and torched wagyu beef resting on a bed of butter rice, together with a selection of greens. 

Wah, so healthy ah, was the first thing I thought, but the healthy part was balanced out by the sinful homemade sauce served too. 

Tho I couldn’t pinpoint exactly what the sauce was, it tasted mayo-like with the umaminess from mentaiko sauce, which I didn’t mind at all.

The beef was on the chewy side but still robust and juicy enough for me to savour it, with their generosity being a plus point

In all honesty, the Tom Yam Seafood Pasta ($18.90) will be better known for the large amount of seafood given, rather than how appetising it was.

The sauce did have a slight sting but it lacked richness in flavour, so it was p much watery with hints of sour and spicy here and there

However, the Coconut Kueh Pouffle was a big W in our opinion

The creamy vanilla ice cream gelled well with the decadent pandan coconutty taste of the pouffle. 

A+ for creativity tho because it’s literally the first time we’ve seen a fusion of bread pudding and soufflé in a dessert🔥🔥🔥

We recommend: Wagyu Beef Rice Bowl, Coconut Kueh Pouffle, coming for their AMBIENCE

Main gripe: not exactly super near an MRT, still need take bus for 10-15 mins

Overall: 3.9/5 (return for the super retro vibes and interesting menu!)",21,367,2021-12-22T12:23:29.000Z,FALSE,TRUE,Photo,https://www.instagram.com/3mealsnotenough,3mealsnotenough,Ryan + Amelia,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/269774144_136601302090296_7988532797301019760_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Gpeq1ONz9SAAX-DHc2Q&tn=_-cmx2Zk1yVa89nj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=MjczNDMxNTMyNjI3MDMyODQ5Ng%3D%3D.2-ccb7-4&oh=00_AT9VHy9vQNIzTWvVxYM2RnfG70SX1KATIgLcGqSBqlHL2w&oe=623615CA&_nc_sid=83d603,2734315326270328496_4219227736,Old Habits,339906660,𝑀𝒶𝓇𝒸🇸🇬 | 750+ Cafés ٩( ᐛ )و,missionsgcafes,Old Habits Boutique and Cafe,oldhabitssg,,,SGCF,sgcafefood,Loving The Good Food 🍴☕️🍰😊,sgcafehopping,EAT EAT EAT,yumtmi,Food Review ｜📍Singapore,cafehoppingkids,Shane H,_shanezam,Singapore Based Cafe Hopper,sgcafediary,SAFRA Mount Faber,saframtfaber,Seraphina Genesis,foodqueensg,Singapore Food Specialist,singaporeforfoodies,Cafe Index SG,cafeindexsg,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/drone_lady/,2022-03-14T02:04:53.111Z,https://www.instagram.com/p/CaRAiooF-d7/,"Do you enjoy industrial landscape? 
I find them more fascinating than typical touristic views. 
#singapore #singaporedrone #cargoport",2,283,2022-02-22T04:13:32.000Z,FALSE,TRUE,Photo,https://www.instagram.com/drone_lady,drone_lady,Marta,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274317051_746724186308944_2567427398701083824_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=sto2jDS-Ws8AX-pM016&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3OTAwNDgyMjMwNTAzNjAzNQ%3D%3D.2-ccb7-4&oh=00_AT8mCDRnF2AuoM4pxwnm5hU4KNvoEr9HP6ar62k5sCMsaw&oe=6236292C&_nc_sid=83d603,2779004822305036035_1391633768,Port of Singapore,568366267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/drone_lady/,2022-03-14T02:04:53.308Z,https://www.instagram.com/p/CaO-BDFFege/,"Me, heroically suffering tiny ant bites while taking drone shots for urban planning essay. 
#singapore #droneselfie",7,236,2022-02-21T09:13:00.000Z,FALSE,FALSE,Photo,https://www.instagram.com/drone_lady,drone_lady,Marta,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274384857_527719485262895_1354799474249013930_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=eMg1I2assK0AX8JTdMK&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3ODQzMDc3MTA0Mzg4NzEzNA%3D%3D.2-ccb7-4&oh=00_AT9GAXW8z5fP--gl-VXi5dvnokhHtDkVtcxAKBPqPlYqlQ&oe=6236658B&_nc_sid=83d603,2778430771043887134_1391633768,"Queenstown, Singapore",513478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/drone_lady/,2022-03-14T02:04:53.473Z,https://www.instagram.com/p/CaMcj8flcAO/,"Busy water space around Singapore 
#singapore #singaporedrone #shipspotting",2,280,2022-02-20T09:42:11.000Z,FALSE,FALSE,Photo,https://www.instagram.com/drone_lady,drone_lady,Marta,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274464673_125920076624961_240600380648530426_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=iE_tiSt2upcAX-z1xjY&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NzcyMDY4NTYxOTE2NzI0Ng%3D%3D.2-ccb7-4&oh=00_AT9J50HOg0aXISQS2701xBKMCtTjtXN7KEkH0oI6FUIT_g&oe=6235EE89&_nc_sid=83d603,2777720685619167246_1391633768,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,1.14E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/drone_lady/,2022-03-14T02:04:53.816Z,https://www.instagram.com/p/CZ3RVV4lYlo/,"PGPR - student residence at NUS campus. My first  student dorm experience in life being 28 years old. 
The residence looks so-so outside, but well equipped and comfortable inside. 
Due to the covid - no interactions with neighbors, but it's calm and quiet, even on weekends. 
Common kitchen and bathroom that girls leave really dirty sometimes, but daily housekeeping. 
Affordable price, but takes so long to get to the city center by public transport. Also classes are online, so it doesn't make a lot of sence to stay on campus. 
No conclusion yet.

#singaporedrone #pgpr #pgprnus #studentdorm #studentlife #nuscampus #universitycampus #singaporefromabove #dronelady",3,282,2022-02-12T04:20:01.000Z,FALSE,TRUE,Photo,https://www.instagram.com/drone_lady,drone_lady,Marta,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/273801293_5160318984002526_1571189597252454998_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=Dz7MG1CQnDAAX8cr6xZ&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3MTc2MDMyNDUwMzk1Mzg5Nw%3D%3D.2-ccb7-4&oh=00_AT8UqLwydDQh23z4P45mLSPfE4sgOmZpyUBa7z6LJlAVZg&oe=6234EB79&_nc_sid=83d603,2771760324503953897_1391633768,Prince George's Park Residence,94386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/drone_lady/,2022-03-14T02:04:53.949Z,https://www.instagram.com/p/CZ1GDlDlmvj/,"My first trial drone flight in Singapore during the cloudy boring day, just by the university area. It always feels different to see the territory from above. 
And I guess now, if I don't know what the nadir view of the location, i don't have a clear picture and opinion about the place. Especially when surrounded by tall buildings and high forests. 

#singapore #singaporedrone #portview #cargoport #nuscampus #",0,272,2022-02-11T08:02:59.000Z,FALSE,FALSE,Photo,https://www.instagram.com/drone_lady,drone_lady,Marta,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/273787715_3188502641410077_4634013957766862828_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=OL4WUYxsxcQAX9JMfj5&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3MTE0Nzc3OTk0MjU0MjMwNw%3D%3D.2-ccb7-4&oh=00_AT-G0B6abXCLdZu263yqQzKgH5gb72USQLWMi-d34ECItw&oe=6235DF61&_nc_sid=83d603,2771147779942542307_1391633768,National University of Singapore,24228751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/jingxuan_jing/,2022-03-14T02:05:02.549Z,https://www.instagram.com/p/Ca60y3pJjon/,"🇨🇿 捷克布拉格酒窖餐廳｜Pivnice U Rudolfina
...
✍🏻 德奧匈捷旅程的啤酒配肉食就是日常，這次來到捷克布拉格的啤酒餐廳—Pivnice U Rudolfina，入口的是捷克在地特色酒精飲料 Pilsner比爾森啤酒，吃進肚裏則是一把刀插著帶有視覺刺激口味也不賴的野人豬蹄（腳），最後配一些下酒菜炸豪達起士。有力氣的話，吃飽喝足再去將布拉格百萬夜景查理大橋及布拉格城堡收入回憶寶盒，完美的一天。
...
🌟 Pivnice U Rudolfina，近百萬夜景查理大橋的啤酒餐廳，在這裡大口喝啤酒、豪氣大口吃野人豬腳，適時再來一些炸豪達起士下酒菜，耳邊出來聽不懂的東歐語言，有一種融入的迷樣氛圍。消費相對可愛，與大家分享。
🌟 Pilsner 比爾森啤酒，這是一種低層發酵且使用淺色麥芽及較苦啤酒花所釀造的窖藏啤酒，源自1839年捷克比爾市的市民釀酒廠，取經自德國的底層發酵法，讓酒的顏色保清澈猶如黃金閃耀，不得不說這金黃色與我們印象中的黃金布拉格城堡及查理大橋的日落金黃有幾分貼切。
... 🎯 Pivnice U Rudolfina
🏠 Křižovnická 60/10, 110 00 Josefov, Czech Republic ☎ +852 2513 8139
⏰ 週一至週五 1100-2300、週六至週日 1200-2300 🚇 查理大橋 Karlův most/Charles Bridge 300m腳程約3分鐘
...
📍 布拉格&gt;捷克&gt;阿比蓋爾旅館 Abigails/Abigail’s Hostel, Dublin, Ireland
🍺 捷克啤酒X野人豬腳！→https://jingxuan.tw/pivnice-u-rudolfina/
🌈 部落格→http://jingxuan.tw/
🌹 請移至此IG個人資料，點選Blog連結即可閱讀更多圖文，謝謝！Tap on the link in this bio/profile to read more. Thx! 
🤝 @backpackers.com.tw
...
#捷克自助 #捷克自由行 #布拉格自由行 #捷克美食 #布拉格美食 #捷克啤酒 #比爾森啤酒 #野人豬腳 #炸豪達起士 #布拉格啤酒餐廳 #布拉格夜景 #PivniceURudolfina #Pilsner #FriedGoudaCheese #RoastedPorkShank #BeerRestaurant #PragueBeer #TraveltoPrague #TraveltoCzech #Holiday #follow4follow #like4like #likeforlike #igdaily #travel #vacation #Jingxuan時空旅人 #JingxuanJing #picoftheday #instalikes",15,83,2022-03-10T09:59:00.000Z,FALSE,TRUE,Photo,https://www.instagram.com/jingxuan_jing,jingxuan_jing,Jingxuan．時空旅人｜旅行．美食．生活,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275432135_668389497836101_2360334728103998504_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=GcNI5C9LNLgAX-FWhzp&tn=_-cmx2Zk1yVa89nj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDc3NTEwOTEyOTIyNzI4MA%3D%3D.2-ccb7-4&oh=00_AT-gR4wheHpLNAv2fOYT---Lia8Yf_ImNYPEwfp02TiJDw&oe=623601C3&_nc_sid=83d603,2790775109129227280_2987774945,Pivnice u Rudolfina,4.84E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/jingxuan_jing/,2022-03-14T02:05:03.908Z,https://www.instagram.com/p/CaoOGFnvHwX/,"👩🏻‍🌾 台北內湖好吃酸辣粉｜川香園小館
...
內湖裡東湖的川香園小館，路過好多次，在朋友傾力推薦下決定去吃一次，第一次吃就愛上湯頭色香味俱全不僅僅只有辣還帶麻香的酸辣粉、重慶小麵也是越吃越順口（推薦家常麵）；麻辣牛肉麵的帶筋軟嫩牛肉、帶提味小黃瓜及花生的口水雞、小菜（涼拌馬鈴薯、手撕高麗菜）也可圈可點，大家走過路過不要錯過，推薦！
⋯
🌟 麻辣牛肉麵 120TWD（小辣/家常麵）
🌟 重慶酸辣粉 70TWD（小辣） 🌟 重慶小麵 60TWD（小辣/家常麵） 🌟 口水雞 120TWD 🌟 涼拌馬鈴薯 40TWD 🌟 手撕高麗菜 40TWD
... 
🎯 川香園小館
🏠 台北市內湖區東湖路43巷19號
 📞 02-2630 7361
⏰ 週一至週六 1100-1500 &amp; 1700-2100（週日休）
🚇 捷運東湖站出口3，500m腳程約7分鐘、東湖國小，250m腳程約3分鐘
⚠️ 辣度可調整、無低消無10%服務費、僅接受付現；疫情期間內用外帶等訊息，請留意店家官網/FB或致電確認
⋯
📍 台灣&gt;台北市&gt;內湖區&gt;川香園小館, Chuan-Xiang-Yuan, Nei-Hu, Taipei, Taiwan
🌶️ 嫌辣又一直吃的酸辣粉X重慶小麵→https://jingxuan.tw/chuan-xiang-yuan/
🌈 部落格→https://jingxuan.tw/
🌹 請移至此IG個人資料，點選Blog連結即可閱讀更多圖文，謝謝！Tap on the link in this bio/profile to read more. Thx! 
⋯
#川香園小館 #台北四川料理 #台北重慶料理 #酸辣粉 #重慶小麵 #口水雞 #手撕高麗菜 #捷運東湖站美食 #東湖牛肉麵 #ChuanXiangYuan #ChongqingNoodles #SichuanflavouredChicken #ChongqingSpicyandSourNoodles #TaipeiFoodie #TaiwanFoodie # #follow4follow #like4like #likeforlike #igdaily #foodie #instafood #JingxuanJing #Jingxuan時空旅人 #picoftheday #instalikes",16,117,2022-03-03T04:34:30.000Z,FALSE,TRUE,Photo,https://www.instagram.com/jingxuan_jing,jingxuan_jing,Jingxuan．時空旅人｜旅行．美食．生活,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275090899_1001386627143658_5429235898644611811_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=e74ltzsxvyIAX87eeVW&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NTUzODM1NDEzOTkyMzI3MA%3D%3D.2-ccb7-4&oh=00_AT894znQLaNMuRZlA1Z0aHjMLHzqltbm8bCdyIuYcrYukg&oe=6236743E&_nc_sid=83d603,2785538354139923270_2987774945,川香園小館,8.41E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/jingxuan_jing/,2022-03-14T02:05:04.310Z,https://www.instagram.com/p/CaWM8DXPSGD/,"🇮🇪 愛爾蘭都柏林住宿｜Abigails Hostel
...
✍🏻 第一天飛抵都柏林，尋找旅館過程中錢包被偷，但在Abigails Hostel 旅館人員熱心幫忙下，還是順利調閱CCTV及到警察局完成備案，更感激是旅館幫忙刷友人信用卡換現金，這樣旅程才不至於中斷，順利完成愛爾蘭蘇格蘭之旅返台。文中記錄錢包被偷該如何處理、地理位置便捷的旅館圖文分享等。Luck of the Irish，只要人平安，一切都可以找到方法解決的。
...
🌟 Abigails Hostel，從都柏林機場搭乘一趟巴士即可抵達市區，之後步行即可抵達旅館，位於Temple Bar、利菲河附近，走路1分鐘也有超市，8人女生宿舍（帶私人衛浴）每床每晚30歐有找（含無線網路及早餐）。因錢包被偷旅費拮据，在都柏林的晚餐都靠超市微波食物，旅館可微波，每款不到3歐的奶油蘑菇、白醬菠菜及普羅旺斯燉菜其實味道還OK。
🌟 錢包被偷怎麼辦，因旅館大門實在太不顯眼，繞到後巷錢包財物就被偷了，所幸護照被扔出撿回來。旅館人員幫忙調閱CCTV及記錄案發過程，接著帶著旅館文件到附近警察局備案。回到旅館，用SKYPE電話辦理海外掛失信用卡、旅館幫忙刷友人信用卡換現金，接下來8-9天旅費才有著落才可繼續。返台，將備案文件等備妥，與保險公司申請旅平險理賠。 🌟 The Luck of the Irish、Saint Patrick‘s Day、綠色 、三葉草，都是愛爾蘭文化印記。
...
🎯 Abigails/Abigail’s Hostel 🏠 7-9 Aston Quay, Temple Bar, Dublin, D02 DX56, Ireland ☎ +35316779300
💰8床女生宿舍，每人每床 21.33EUR/每晚 🚇 聖殿酒吧區 Temple Bar，200m腳程約2分鐘、利菲河 River Liffey，0m腳程約0分鐘 ⚠️ 附私人衛浴、附WIFI、附早餐
...
📍 愛爾蘭&gt;都柏林&gt;阿比蓋爾旅館 Abigails/Abigail’s Hostel, Dublin, Ireland
☘️ 找旅館過程錢包被偷了！→https://jingxuan.tw/abigails-hostel-and-lost-my-wallet-near-temple-bar/
🌈 部落格→http://jingxuan.tw/
🌹 請移至此IG個人資料，點選Blog連結即可閱讀更多圖文，謝謝！Tap on the link in this bio/profile to read more. Thx! 
🤝 @backpackers.com.tw
...
#愛爾蘭自助 #愛爾蘭自由行 #都柏林住宿 #都柏林被偷錢包 #錢包被偷 #微波食物 #愛爾蘭好運 #利菲河 #AbigailsHostel #DublinHostel #TempleBar #luckoftheirish #LostmyWallet #RiverLiffey #HapennyBridge #TraveltoIreland #TraveltoDublin #Holiday #follow4follow #like4like #likeforlike #igdaily #travel #vacation #Jingxuan時空旅人 #JingxuanJing #picoftheday #instalikes",18,124,2022-02-24T04:38:04.000Z,FALSE,TRUE,Photo,https://www.instagram.com/jingxuan_jing,jingxuan_jing,Jingxuan．時空旅人｜旅行．美食．生活,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274772832_1284268015404332_6238068147409510176_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=g_HFSwb6BtQAX9YG3re&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MDQ2NjcxNzIwNDEzNTk5NQ%3D%3D.2-ccb7-4&oh=00_AT966VPbNPHum4R-GbvtdFEwZlXFyYpt9Z5_TOopLxLGnA&oe=623550C5&_nc_sid=83d603,2780466717204135995_2987774945,Abigail's Hostel,234693434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/jingxuan_jing/,2022-03-14T02:05:04.695Z,https://www.instagram.com/p/CaEKrR5vb0N/,"👩🏻‍🌾 新北汐止素蚵仔煎｜好康南洋風味素食
...
汐止忠孝東路上，可以吃到台式及異國料理的小吃店，椰漿咖哩湯及蕃茄鍋裡的蔬菜及配料豐富，最特別是還有餛飩，特別喜歡濃郁量多多蕃茄鍋。隱藏菜單的素蚵仔煎口感口味更棒，因為現做，稍稍等一下也是值得的。用餐時間上門外帶的客人不少，店內兩位闆娘忙進忙出的，但仍然很耐心的為大家服務。
⋯
🌟 椰漿咖哩湯 45TWD
🌟 蕃茄鍋 120TWD/附紫米飯 🌟 素蚵仔煎 70TWD
... 
🎯 好康南洋風味素食
🏠 新北市汐止區忠孝東路398號
 📞 02-8648 6012
⏰ 週一至週日 1100-2100
🚇 汐止車站，500m腳程約6分鐘
⚠️ 全素/蛋奶素可、無低消、無10%服務費、點餐付款、僅收現金；疫情期間內用外帶等訊息，請留意店家官網/FB或致電確認
⋯
📍 台灣&gt;新北市&gt;汐止區&gt;好康南洋風味素食 Hao-Kang Nanyang Style Vegetarian, Xi-Zhi, Taipei, Taiwan
🍅 好吃素蚵仔煎X有餛飩蕃茄鍋→https://jingxuan.tw/hao-kang-nanyang-style-vegetarian/
🌈 部落格→https://jingxuan.tw/
🌹 請移至此IG個人資料，點選Blog連結即可閱讀更多圖文，謝謝！Tap on the link in this bio/profile to read more. Thx! 
⋯
#好康南洋風味素食 #台北素食 #台北蔬食 #汐止素食 #椰漿咖哩湯 #蕃茄鍋 #素蚵仔煎 #汐止車站美食 #汐止忠孝東路美食 #HaoKangNanyangStyleVegetarian #VegetableCurry #TomatoHotPot #VegetarianPancake #VegetarianinTaipei #TaipeiFoodie #TaiwanFoodie # #follow4follow #like4like #likeforlike #igdaily #foodie #instafood #JingxuanJing #Jingxuan時空旅人 #picoftheday #instalikes",20,166,2022-02-17T04:31:58.000Z,FALSE,TRUE,Photo,https://www.instagram.com/jingxuan_jing,jingxuan_jing,Jingxuan．時空旅人｜旅行．美食．生活,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274012784_509299350757429_6540246671510667069_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=7MKSFrdYTKMAX-RSaYX&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NTM5MDIxOTM0NjU3OTMzNA%3D%3D.2-ccb7-4&oh=00_AT-j3O84PxbzdTjkVwM4PHEuQgByX9es6a5h8ArqNOxT7g&oe=6235C46F&_nc_sid=83d603,2775390219346579334_2987774945,汐止忠孝東路巷弄美食,1.73E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/jingxuan_jing/,2022-03-14T02:05:05.078Z,https://www.instagram.com/p/CZzERagPq_Q/,"👩🏻‍🌾 台北60元吃大碗肉骨茶｜甘榜馳名海南雞飯
...
GOOGLE分數仍3.9分，但還是以味蕾為憑決定去試試看，說實在，以60元來說肉骨茶靈魂湯頭味濃表現中上，更何況裡面還有帶骨大肉金針菇豆皮等。帶雞腿雞胸的海南雞飯香油飯及肉量也是不吝嗇的獻上，搭配至少3-4種醬蘸食。叻沙價位較高，味辣香氣弱，比較可惜。
⋯
🌟 海南雞飯（雞腿+雞胸）150TWD
🌟 大馬肉骨茶 60TWD 🌟 鮮蛤叻沙麵 180TWD
... 
🎯 甘榜馳名海南雞飯
🏠 台北市內湖區民善街88號1F
 📞 02-2793 0777
⏰ 週一至週日 1100-2100
🚇 位於台北內湖家樂福1F美食街、台北花市，270m腳程約4分鐘
⚠️ 無低消、無10%服務費、可刷卡；疫情期間營業時間/外帶等訊息，請留意店家官網/FB或致電確認 🛵 ubereats
⋯
📍 台灣&gt;台北市&gt;內湖區&gt;甘榜馳名海南雞飯 Kampung Famous Hainanese Chicken Rice, Nei-Hu, Taipei, Taiwan
🍲 終究還是喜歡肉骨茶多些→https://jingxuan.tw/kampung-famous-hainanese-chicken-rice/
🌈 部落格→https://jingxuan.tw/
🌹 請移至此IG個人資料，點選Blog連結即可閱讀更多圖文，謝謝！Tap on the link in this bio/profile to read more. Thx! 
⋯
#甘榜馳名海南雞飯 #台北馬來西亞美食 #美食街美食 #台北海南雞飯 #台北叻沙 #台北肉骨茶 #內湖家樂福美食 #內湖美食 #KampungFamousHainaneseChickenRice #HainaneseChickenRice #BakKuTTeh #Laksa #NeihuCarrefor #MalaysiaFoodinTaipei #TaipeiFoodie #TaiwanFoodie # #follow4follow #like4like #likeforlike #igdaily #foodie #instafood #JingxuanJing #Jingxuan時空旅人 #picoftheday #instalikes",24,161,2022-02-10T13:08:55.000Z,FALSE,TRUE,Photo,https://www.instagram.com/jingxuan_jing,jingxuan_jing,Jingxuan．時空旅人｜旅行．美食．生活,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/273586164_1411940402598370_4078625201285015892_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=K3_lwdkSy9gAX_Q6shr&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3MDU3Njk3OTkzMjIzMDcyMg%3D%3D.2-ccb7-4&oh=00_AT8xbl8Y0dRrcLgE7xvTXU2Et60TvjKUJCIYMj4Tu1vVng&oe=6235682E&_nc_sid=83d603,2770576979932230722_2987774945,甘榜馳名海南雞飯,1.97E+14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
